Date,uk-politics-policy_Titles,uk-politics-policy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-03-27T20:00:59.144Z,Shapps to urge P&O Ferries to reinstate 800 sacked UK workers,Transport secretary will warn ferry company that law will wipe out savings from cheaper labour,Neutral,0.9995532631874084,Neutral,0.8974359035491943
2022-03-27T18:00:58.975Z,Rising tide of emissions rules threatens to drown smaller landlords ,Cost of pulling UK offices up to new environmental standards piles pressure on owners reliant on low rents ,Negative,0.9860024452209472,Negative,0.9999966621398926
2022-03-27T18:00:58.974Z,UK small businesses struggle with bureaucratic quagmire after Brexit  ,Companies say they are being hindered by complex new rules in Europe as Covid curbs ease and business travel resumes ,Negative,0.9999927282333374,Negative,0.9999854564666748
none,none,none,0,0.0,0,0.0
2022-03-27T18:00:58.971Z,Johnson’s UK energy strategy stalls as Sunak resists new spending,Chancellor under pressure to bolster nuclear and wind power and protect heavy industry against rising costs  ,Negative,0.9999885559082032,Positive,0.8726944923400879
2022-03-27T15:58:55.612Z,Tory donor who made fortune in Russia drops case against former MP,UK data protection trial was expected to shine a light on Conservative party fundraising,Neutral,0.9346928000450134,Negative,0.513143002986908
2022-03-27T08:22:43.593Z,UK-Australia free trade deal risks being held ‘hostage’ by farmers,"British agriculture sector must not slow progress on first post-Brexit agreement, industry body warns",Neutral,0.9851431250572203,Negative,0.9997772574424744
2022-03-27T04:00:44.181Z,Birmingham looks for £1bn boost from hosting Commonwealth Games,West Midlands city plans to use the event to highlight its post-industrial transformation,Positive,0.9987093210220336,Neutral,0.9999980926513672
2022-03-26T04:00:28.025Z,Boris Johnson hopes Czech presidency will herald better relations with EU,UK prime minister hopes new leadership could open door for ‘pragmatic’ discussion of NI protocol ,Positive,0.9541393518447876,Neutral,0.9999772310256958
2022-03-25T23:21:55.144Z,Pressure grows on P&O after ship held for being ‘unfit to sail’  ,Downing Street backs Grant Shapps’ call for ferry boss to go after ‘breathtaking’ admission of lawbreaking on job cuts ,Negative,0.9909961223602296,Neutral,0.9998248219490052
2022-03-25T21:00:27.836Z,Boris Johnson’s carbon-cutting ambitions tested by cost of living crisis,Environmentalists criticise move to increase North Sea oil output while populists call for green levy to be scrapped  ,Neutral,0.999861478805542,Negative,0.6295080780982971
2022-03-25T18:52:37.761Z,Brexit blamed as UK misses out on global trade rebound,Britain’s 14 per cent fall in goods exports stands in contrast to 8.2 per cent rise for rest of world,Negative,0.9999996423721312,Neutral,0.9714120030403136
2022-03-25T18:34:49.000Z,Spring Statement: Sunak misfires,Measures to protect Britons from the cost of living crisis were criticised for not going anywhere near far enough,Neutral,0.9999114274978638,Negative,0.9997919201850892
2022-03-25T18:14:37.849Z,UK Covid infections jump by a million in a week,"One in 11 Scots now have the virus, with England and Wales not far behind, as Omicron BA.2 variant rips through population",Neutral,0.93593567609787,Neutral,0.9993795156478882
2022-03-25T17:42:17.248Z,Polina Kovaleva’s London flat and the task of tracing Russia’s dirty money,Opaque finances and unclear ties make it tricky to determine who is connected to Putin’s inner circle ,Neutral,0.9992926120758056,Neutral,0.9998923540115356
2022-03-25T16:16:13.647Z,Head of UK civil service under investigation by police over ‘partygate’ scandal,Simon Case’s involvement in Met inquiry puts his position under further scrutiny,Neutral,0.8944578170776367,Negative,0.9452361464500428
2022-03-25T15:49:38.633Z,"Where Britons wanted reassurance, Sunak has delivered cynicism",This government has not thought about the fairest way to share the pain as a cost of living crisis looms,Neutral,0.9808256030082704,Negative,0.9888949394226074
2022-03-25T15:37:34.006Z,P&O abuses expose UK’s embrace of cowboy capitalism,Employment practices need tighter regulation and better enforcement in the wake of the mass sacking scandal,Negative,0.9997950196266174,Negative,0.8742130398750305
none,none,none,0,0.0,0,0.0
2022-03-25T10:45:54.847Z,No winners in Rishi Sunak’s fiscal drag race,Higher inflation and frozen income tax thresholds undermine attempts to cut tax,Neutral,0.9989086389541626,Negative,0.9998924732208252
2022-03-25T05:00:48.675Z,Spring Statement: what’s in it for investors and householders?,"The economy is expected to grow, but the hit to our pockets will be as big as in the worst recessions",Neutral,0.999901533126831,Positive,0.9971110820770264
2022-03-25T05:00:48.550Z,"Alas poor Rishi, in charge of fixing the unfixable",Most of our underlying problems are well beyond the reach of the chancellor,Neutral,0.7624605894088745,Negative,0.996164321899414
2022-03-25T04:00:48.013Z,Why the government’s bid to boost business investment could fail  ,Chancellor’s Spring Statement made no mention of the once-trumpeted Plan for Growth — and that is part of the problem,Negative,0.9983021020889282,Negative,0.9981877207756042
none,none,none,0,0.0,0,0.0
2022-03-24T19:48:12.359Z,UK ministers raise doubts over legal redress against P&O,CEO Peter Hebblethwaite admits to MPs that ferry company broke the law over 800 sackings,Negative,0.9999945163726808,Neutral,0.999127209186554
2022-03-24T19:27:30.985Z,"Government needs to ‘do more’ on cost of living crisis, says Johnson",Shine comes off UK chancellor Rishi Sunak after his Spring Statement gets a poor reception,Neutral,0.944129765033722,Negative,0.9999945163726808
none,none,none,0,0.0,0,0.0
2022-03-24T19:26:11.942Z,Rishi Sunak’s tax-cutting claims challenged by UK think-tanks,Institute for Fiscal Studies and Resolution Foundation say majority of workers will see their taxes rise,Negative,0.5160834789276123,Neutral,0.9932263493537904
2022-03-24T19:01:56.933Z,Chancellor’s tax savings offset by changes to student loan repayments,Economists warn that Spring Statement benefits older generations at expense of younger graduates,Neutral,0.9996675252914428,Negative,0.8161160349845886
2022-03-24T18:09:17.673Z,Michael Grade appointed Ofcom chair after lengthy search,Downing Street signs off on decision months after withdrawal of tabloid editor Paul Dacre,Neutral,0.999812662601471,Neutral,0.9985274076461792
2022-03-24T17:16:57.828Z,P&O chief admits breaking law over mass sackings,Ferry group accused of ‘thuggery’ as Peter Hebblethwaite says lack of consultation was deliberate decision  ,Neutral,0.9993659853935242,Neutral,0.9490554332733154
2022-03-24T17:01:47.714Z,Rishi Sunak offers the obligatory Brexit bonus Premium content,Chancellor unwittingly highlights the paucity of the dividend from the UK’s departure from the EU,Neutral,0.9999264478683472,Neutral,0.9997275471687316
none,none,none,0,0.0,0,0.0
2022-03-24T15:42:07.183Z,Harsh lessons on Covid catch-up for England’s schools,"Widening equality gaps, a mental health crisis and missing children are a grim backdrop to imminent white paper ",Negative,0.9812108278274536,Negative,0.9967345595359802
2022-03-24T15:33:40.453Z,UK imposes fresh sanctions on Russian companies,Individuals targeted include 26-year-old said to be stepdaughter of Russian foreign minister Sergei Lavrov,Negative,0.8261772990226746,Neutral,0.9999912977218628
2022-03-24T11:07:02.775Z,Spring Statement: Sunak misses an opportunity to help households out of a hole,The cost of living crisis requires more drastic action than the chancellor delivered on Wednesday ,Positive,0.885000467300415,Neutral,0.9124040603637696
2022-03-24T09:50:45.256Z,Sunak hints at more UK energy bills relief in the autumn,UK chancellor responds to criticism that he failed to provide enough help to ease the cost of living crisis,Neutral,0.727429211139679,Negative,0.9799630045890808
2022-03-24T05:00:13.053Z,Should foreign owners of UK property worry about new registration rules?,"Requirement for overseas companies to declare ownership, raises tax issues",Negative,0.9513413310050964,Neutral,0.919983685016632
2022-03-24T00:02:41.386Z,UK watchdog criticises ‘inadequate’ paper trail on Randox contracts,NAO finds no evidence of impropriety in Covid testing deals but health department documentation was lacking,Negative,0.9700869917869568,Negative,0.9662396907806396
2022-03-23T21:16:22.176Z,Chelsea FC to be allowed £30mn cash injection from parent company  ,UK Treasury revises licence to resolve ‘liquidity issues’ at football club in wake of Abramovich sanctions ,Neutral,0.9933214783668518,Neutral,0.9989457726478576
2022-03-23T19:52:51.573Z,Sunak banks public finances windfall for pre-election tax cut ,UK chancellor cuts fuel duty and raises national insurance threshold but ignores calls for tax on energy companies,Neutral,0.9643638730049132,Neutral,0.9989380240440368
2022-03-23T19:34:26.175Z,Chancellor provides minimal help to households on cost of living crisis   ,Sunak focuses on banking tax revenues ready for giveaways in run-up to next election,Neutral,0.9998739957809448,Neutral,0.9999997615814208
2022-03-23T19:25:24.852Z,Sunak’s cost of living measures fail to impress in Leicester  ,"Soaring prices are already driving many into poverty, say charities and social workers",Negative,0.9999908208847046,Neutral,0.9992786049842834
2022-03-23T18:57:56.103Z,Sunak serves up weak sauce for business,"Companies, like households, got negligible support for near-term pressures and few answers on longer-term priorities",Negative,0.9999887943267822,Negative,0.9902751445770264
2022-03-23T18:56:31.989Z,England’s hospitals and schools warn of cuts after Sunak snub,Refusal to provide extra funding will lead to real term decrease of more than 10% to budgets,Neutral,0.862859308719635,Negative,0.9976183772087096
2022-03-23T18:49:16.281Z,Britain’s poorest left to bear brunt of squeeze on cost of living ,Chancellor focuses support towards working families and middle- and high-income earners ,Negative,0.9999957084655762,Neutral,0.9999964237213136
2022-03-23T18:45:47.341Z,Taxpayers face additional £500mn bill for Bulb Energy bailout,Office for Budget Responsibility estimates support will now total £2.2bn ,Neutral,0.9717653393745422,Neutral,0.9999661445617676
none,none,none,0,0.0,0,0.0
2022-03-23T18:25:36.718Z,Sunak fails to address the hit to living standards ,It is hard to see a good justification for the chancellor’s decision to leave the most vulnerable worse off,Negative,0.9999791383743286,Negative,0.7047346234321594
2022-03-23T18:19:28.795Z,A very political Spring Statement,Chancellor pleases his own party but does little to help the poorest ,Neutral,0.9469943046569824,Neutral,0.7163996696472168
2022-03-23T18:10:35.040Z,Sunak seeks tax system overhaul to boost business investment Premium content,Chancellor’s smorgasbord of ideas should have laid out principles that are likely to survive companies’ investment cycles,Positive,0.9994409680366516,Neutral,0.9996379613876344
2022-03-23T18:09:20.546Z,Tax cut a sign of Sunak’s grim political and economic situation ,Postdated announcement was rare piece of positive news in Spring Statement dripping in red ink,Negative,0.9670253992080688,Positive,0.9999996423721312
none,none,none,0,0.0,0,0.0
2022-03-23T17:40:14.672Z,Sunak tries to restore his fortunes with help for Tory targets  ,Chancellor’s most political move resurrected the old notion of the deserving and the undeserving,Neutral,0.9474863409996032,Negative,0.9913532137870787
2022-03-23T17:32:25.049Z,‘Low tax’ Rishi Sunak struggles with ratings deflation,The cost of living next to Boris Johnson weighs heavily on UK chancellor as he tries to roll back the years,Negative,0.9999943971633912,Neutral,0.9914640784263612
none,none,none,0,0.0,0,0.0
2022-03-23T17:14:24.295Z,Chancellor promises tax cuts for business investment,Rishi Sunak sets out options to replace tax break on capital spending that ends next year,Neutral,0.922440230846405,Neutral,0.9999979734420776
2022-03-23T16:41:40.369Z,Businesses attack UK chancellor over ‘sticking plaster’ support as costs soar,Executives and lobby groups had hoped for immediate tax cuts and energy allowances,Negative,0.9974160194396972,Neutral,0.9851689338684082
2022-03-23T14:51:40.512Z,Spring Statement 2022: the chancellor’s speech in full,Rishi Sunak’s statement to the House of Commons,Neutral,0.9999901056289672,Neutral,0.9991764426231384
2022-03-23T13:42:20.478Z,Boris Johnson to back more UK onshore wind farms to boost energy security,Prime minister expected to ease planning rules next week to encourage new projects,Positive,0.999653697013855,Neutral,0.9918495416641236
2022-03-23T13:36:49.884Z,Boris Johnson says ‘it looks’ like P&O broke the law over mass sacking of UK crew,Prime minister warns of multimillion pound fine but ferry operator could avoid penalty on technical point,Neutral,0.9998242259025574,Neutral,0.9287850260734558
none,none,none,0,0.0,0,0.0
2022-03-23T12:30:49.566Z,The Lex Newsletter: UK needs to stop money launderers hiding in plain sight  Premium content,Its offshore finance centres attract criticism but mainland Britain offers the weakest link of all,Neutral,0.9990847110748292,Negative,0.9977627992630004
2022-03-23T10:39:13.630Z,UK Spring Statement updates from March 23: Sunak cuts fuel duty and promises lower income tax,none,Neutral,0.9786593317985536,0,0.0
2022-03-23T07:24:39.113Z,UK inflation accelerates to 30-year high of 6.2%,"CPI rises above expectations in February, putting pressure on Rishi Sunak to help struggling households",Positive,0.9999455213546752,Positive,0.9995373487472534
2022-03-23T04:00:49.235Z,Levelling up chief warns inflation will make tackling UK inequalities harder,Andy Haldane admits cost of living crisis will hit ‘left behind’ areas but insists it will not derail policy,Negative,0.9996546506881714,Neutral,0.9762330055236816
2022-03-23T00:02:55.176Z,England changes lateral flow test guidance before April 1 target date,Government makes early move to limit provision of kits as UK Covid cases rise 20% in a week,Neutral,0.999985694885254,Neutral,0.9958951473236084
2022-03-22T22:16:24.951Z,UK farms race to recruit harvest pickers as Ukrainians trapped by war,Agencies look as far afield as Mongolia to replace workers who made up most of seasonal fruit and veg labourers in 2021,Neutral,0.9994528889656068,Neutral,0.9979093670845032
2022-03-22T22:00:53.718Z,Sunak to keep part of windfall cash despite appeals to cushion cost of living crisis,Tory MPs push chancellor to use all of boost to public finances for easing burden on UK households in Spring Statement ,Positive,0.8484972715377808,Neutral,0.996021568775177
2022-03-22T21:53:06.491Z,"P&O Ferries offered payouts of up to £170,000 to sacked crew members ",Company also warns in letter to Kwarteng of possible further round of staff redundancies,Neutral,0.999990463256836,Negative,0.999990463256836
2022-03-22T18:57:17.954Z,BoE warns of staff shortages as it takes on post-Brexit powers,"Retaining and recruiting people biggest management task as financial sector vacancies surge, says PRA chief",Negative,0.9999874830245972,Neutral,0.9696193933486938
2022-03-22T17:14:25.632Z,North Sea sector confident Sunak tax plans will not target energy profits,"Chancellor expects energy groups to step up investment in oil, gas and renewables instead",Negative,0.9775740504264832,Neutral,0.9999328851699828
2022-03-22T14:17:37.436Z,Met’s anti-corruption measures found to have ‘substantial weaknesses’,Police watchdog condemns lack of progress since botched investigation of Daniel Morgan murder 35 years ago,Negative,0.9426149129867554,Negative,0.9999877214431764
2022-03-22T13:23:52.589Z,Sunak sets up compensation scheme for postmasters who brought High Court action,UK chancellor announces fund after former Post Office staff lose majority of £57.75mn settlement to legal fees,Neutral,0.9999425411224364,Neutral,0.9998328685760498
2022-03-22T07:42:55.131Z,Public finance windfall for Sunak ahead of Spring Statement,Inflation and higher employment push up UK tax receipts,Neutral,0.9997634291648864,Negative,0.997397780418396
2022-03-22T05:00:59.697Z,1mn UK trusts must register on government list,Risk of fines for those who do not sign up ,Neutral,0.999987244606018,Negative,0.9911447167396544
none,none,none,0,0.0,0,0.0
2022-03-22T04:00:58.724Z,Sunak told to show government on side of struggling Britons,"Johnson wants Spring Statement to cushion hit from cost-of-living crisis, prompting expectation of tax cuts ",Neutral,0.999380111694336,Positive,0.949044942855835
2022-03-22T04:00:58.694Z,Young people scammed on Instagram highlight UK surge in online crime,Efforts to tackle steep rise in fraud are stymied by under-resourced and outdated strategies,Positive,0.9999842643737792,Negative,0.9992597699165344
2022-03-21T19:58:23.159Z,UK nuclear task force proposed to fast track building power plants,Kwasi Kwarteng wants delivery body to help meet target for reactors to provide a quarter of electricity generation by 2050,Neutral,0.9995538592338562,Neutral,0.9998573064804076
2022-03-21T19:23:23.847Z,UK whistleblower alleges Boris Johnson personally authorised Afghan animal charity airlift,Senior civil servant claims the prime minister’s decision went against the judgment of officials ,Neutral,0.5453667044639587,Neutral,0.9927065968513488
none,none,none,0,0.0,0,0.0
2022-03-21T19:13:49.149Z,P&O Ferries hits political storm as Channel crossings remain at anchor,UK transport secretary warns of consumer and industry boycott after company sacks staff,Negative,0.90398770570755,Negative,0.7534907460212708
2022-03-21T18:55:19.476Z,London police issue more than 100 questionnaires in ‘partygate’ probe,Downing St aides say PM Boris Johnson has not been interviewed in person by Met officers,Neutral,0.9996951818466188,Neutral,0.9999933242797852
none,none,none,0,0.0,0,0.0
2022-03-21T18:21:49.767Z,"‘Islamist terrorist’ accused of MP’s murder also targeted Gove, trial told","Ali Harbi Ali had researched and planned potential attacks on politicians since at least May 2019, court hears",Neutral,0.9982829093933104,Neutral,0.999869465827942
2022-03-21T18:20:23.684Z,P&O’s scant regard for employee protections,Government should rethink relations with ferry operator and its owner,Neutral,0.9996510744094848,Negative,0.9671950936317444
2022-03-21T18:11:22.823Z,Sunak faces political balancing act as cost of living pressures mount,Truce so far holding between a prime minister ready to spend and a chancellor looking to cut taxes ,Negative,0.999129593372345,Neutral,0.998596489429474
2022-03-21T16:01:09.764Z,Zaghari-Ratcliffe criticises UK officials over delays to securing her release,British-Iranian dual national says it should not have taken five foreign secretaries to free her from detention in Tehran,Negative,0.9993340373039246,Neutral,0.9993721842765808
2022-03-21T13:52:23.205Z,"Kremlin behind hoax calls to two UK cabinet ministers, says Downing Street",Officials fear Moscow might release doctored recordings of conversations for propaganda purposes,Neutral,0.9999556541442872,Neutral,0.9964646100997924
none,none,none,0,0.0,0,0.0
2022-03-21T04:00:48.103Z,GPs warn about patient safety as they tackle care backlog in UK,Professional body calls for ministers to back amendment that would see independent assessment of staffing every 2 years,Negative,0.9917985200881958,Neutral,0.9999935626983644
2022-03-20T18:02:54.456Z,Sunak resists rise in defence spending despite war in Ukraine,Chancellor warns ministers that days of higher UK public spending are over,Neutral,0.6365098357200623,Negative,0.9342730641365052
2022-03-20T16:00:33.274Z,"Rishi Sunak has short-term challenges, but he should also look further ahead",The chancellor must not ignore opportunities for lasting reform,Negative,0.984691560268402,Neutral,0.8274685144424438
2022-03-20T15:35:36.590Z,Sunak sparks union anger over treatment of P&O’s owner,Chancellor signals DP World will be allowed to invest in UK freeports despite mass firing of ferry staff,Neutral,0.9987987279891968,Neutral,0.9999487400054932
2022-03-20T12:27:59.525Z,How to ease Britain’s cost of living crisis ,Rishi Sunak will have to dole out fiscal largesse again in his spring statement,Neutral,0.9234362840652466,Neutral,0.999371349811554
2022-03-20T12:18:49.623Z,Five things to look for in UK chancellor’s Spring Statement,Improved public finances put pressure on Rishi Sunak to ease cost of living crisis,Neutral,0.9999339580535888,Positive,0.9949811100959778
2022-03-20T10:49:10.325Z,Johnson faces backlash after comparing Ukraine war to Brexit vote,Conference speech reinforces view that PM is a populist determined to keep scoring points against EU,Negative,0.9959424138069152,Neutral,0.9959165453910828
2022-03-19T05:00:40.000Z,Nazanin returns and Spring Statement preview,"Nazanin Zaghari-Ratcliffe returned to the UK, bringing a spot of good news in an otherwise turbulent political week",Neutral,0.9685758948326112,Positive,0.999997615814209
2022-03-18T22:00:28.700Z,Britons rally to support Ukrainian refugees as sponsorship scheme launches ,"Communities flock to open their homes to those fleeing the war, but warn of difficulties over red tape ",Neutral,0.9993496537208556,Negative,0.9982656836509703
2022-03-18T21:00:28.514Z,Johnson faces Commons rebellion over UK borders bill,Tory MPs back amendment to allow asylum seekers to work while their application is pending,Neutral,0.9995278120040894,Neutral,0.9996191263198853
2022-03-18T20:36:38.774Z,Nazanin Zaghari-Ratcliffe: a political hostage in Iran finally returns home,"As the charity worker is reunited with her family, there are questions over why it took Britain so long to secure her freedom",Neutral,0.7742858529090881,Negative,0.9007201194763184
2022-03-18T19:57:34.416Z,Sunak pledges tax cuts to ease UK cost-of-living squeeze,Chancellor aims to ‘make a difference where we can’ in Spring Statement ,Positive,0.9716169238090516,Neutral,0.9985727071762084
2022-03-18T19:49:51.599Z,DP World risks UK reputational damage with P&O sackings ,London unlikely to reprimand Dubai-based group that has invested huge sums in Britain,Negative,0.9999935626983644,Negative,0.9085069298744202
2022-03-18T19:08:25.135Z,Shell resubmits plan to UK regulator for large North Sea gasfield,Move comes as government looks to secure more domestic hydrocarbon production in wake of Ukraine war,Neutral,0.9998992681503296,Neutral,0.9901471734046936
none,none,none,0,0.0,0,0.0
2022-03-18T18:36:36.983Z,P&O Ferries scandal: was sacking 800 staff legal? ,Move to replace UK-based crew has led to outrage and request for Insolvency Service to investigate,Neutral,0.996655821800232,Neutral,0.7417082786560059
2022-03-18T16:32:32.601Z,Rishi Sunak could choose to be honest with voters — but he won’t,The spring statement should be frank about the impossibility of meeting all the current demands without additional pain,Neutral,0.9998157620429992,Neutral,0.9968981742858888
2022-03-18T14:55:18.244Z,What would a good immigration policy look like?,"While all border policies are unhappy in their own way, they aren’t all equally misery-inducing or economically harmful",Neutral,0.7408803105354309,Neutral,0.7456266283988953
2022-03-18T12:02:45.261Z,UK watchdog revokes Russia Today’s broadcast licence ,Ofcom imposes ban after probe into ‘impartiality breaches’ at Russian state-backed TV channel,Neutral,0.7962627410888672,Neutral,0.9861006140708924
none,none,none,0,0.0,0,0.0
2022-03-18T10:00:52.883Z,Iran’s finance minister: we need to change the course of our fiscal policy,The current negotiations in Vienna could lead to positive economic outcomes for our country,Neutral,0.9980693459510804,Positive,1.0
2022-03-18T04:00:52.378Z,Sunak warns UK faces £70bn hit from EU ban on Russia oil and gas ,Chancellor tells cabinet colleagues an immediate embargo would tip Europe into recession,Negative,0.9996510744094848,Negative,0.9347041249275208
none,none,none,0,0.0,0,0.0
2022-03-18T00:01:52.234Z,"UK has failed to demonstrate benefit of post-Brexit trade deals, MPs warn","Public accounts committee urges ministers to consult more with parliament, industry and special industry groups",Negative,0.999998927116394,Neutral,0.9999947547912598
2022-03-17T19:55:03.646Z,Johnson ‘broke promise’ over crackdown on MPs’ second jobs,Downing Street says placing a time limit on work outside parliament is ‘impractical’,Positive,0.9999986886978148,Negative,0.974100649356842
2022-03-17T19:13:29.565Z,How P&O’s ruthless decision brought chaos to Britain’s ports,Unions hit out at ‘shameful’ move to replace UK crew with cheaper agency staff ,Neutral,0.9999436140060424,Neutral,0.6560890674591064
2022-03-17T19:06:15.452Z,UK paid ‘blood money’ to secure release of Iran detainees,Former US secretary of state says debt payment for cancelled tank deal smacks of ‘appeasement’,Neutral,0.9916943907737732,Neutral,0.9989029169082642
2022-03-17T18:31:00.760Z,Neutralising oligarchs’ lawfare against critics,Russia’s war in Ukraine has prompted calls to reform English libel laws,Negative,0.4921981692314148,Neutral,0.9029998183250428
none,none,none,0,0.0,0,0.0
2022-03-17T17:01:08.782Z,How will the scheme to replace EU’s ‘levelling up’ fund actually work? Premium content,A project to hand money to poor UK regions launches next month but questions remain about how it will operate,Neutral,0.9999454021453856,Negative,0.9967162609100342
2022-03-17T16:25:40.784Z,UK government accused of failing to tackle racial inequality,"Anti-discrimination charities, unions and Labour concerned over ‘hopelessly ineffective’ plans",Negative,0.9999520778656006,Neutral,0.9828265905380248
2022-03-17T14:15:18.974Z,The UK needs a windfall tax on North Sea oil and gas companies ,Rishi Sunak can ease the cost of living by targeting the profits of firms gaining from the war in Ukraine,Neutral,0.9977439641952516,Positive,0.9680295586586
2022-03-17T05:00:09.097Z,Basic maths skills oil the wheels of financial literacy,The biggest service we could do for future financial literacy is to embed mathematical skills for today’s pupils,Neutral,0.9999769926071168,Neutral,0.9989296793937684
2022-03-17T04:00:08.291Z,Boris Johnson has few quick fixes to deliver UK energy security,The FT explores options for PM as he seeks to make Britain less reliant on imports and phase out Russian oil and gas,Neutral,0.9835630059242249,Neutral,0.9999974966049194
2022-03-17T01:25:52.821Z,Nazanin Zaghari-Ratcliffe arrives back in UK after release by Iran,British-Iranian Anoosheh Ashoori also freed as London pays debt related to undelivered tanks,Neutral,0.9999157190322876,Neutral,0.9999815225601196
2022-03-17T00:02:22.295Z,UK plans clampdown on ‘lawfare’ by oligarchs and powerful elites,Government to set out proposals to stop wealthy using court threats to silence critics and prevent scrutiny,Neutral,0.9997357726097108,Negative,0.6376763582229614
2022-03-16T22:30:08.151Z,Details of UK online safety bill to be unveiled in bid to take on Big Tech ,Long-awaited legislation on harms from fraud to child abuse will create some of world’s toughest web restrictions,Neutral,0.9999994039535522,Negative,0.9821032285690308
2022-03-16T19:44:46.349Z,Johnson returns from trip to Saudi Arabia without commitment on oil,UK prime minister signs memorandum of understanding to set up strategic partnership council,Neutral,0.9997792840003968,Neutral,0.9999643564224244
2022-03-16T19:23:06.634Z,"Johnson alerted to concerns about Lebedev peerage plan, Cummings claims",Former chief adviser says PM was told intelligence services had ‘serious reservations’,Neutral,0.4917655289173126,Neutral,0.8312088847160339
2022-03-16T19:22:08.278Z,Britons less cautious over Covid than at any point during pandemic,Relaxation comes as government advisers increasingly uneasy over rising infections and hospital admissions from Omicron BA.2 offshoot,Negative,0.9450754523277284,Negative,0.996771275997162
2022-03-16T19:13:49.386Z,UK tax receipts set to rise £12.5bn more than expected due to inflation,Price rises and freeze on thresholds provide unexpected boost to exchequer but come as cost of living bites,Positive,0.6416507363319397,Positive,0.9999970197677612
2022-03-16T18:53:25.356Z,Rishi Sunak prepares big overhaul of UK corporate tax system,Chancellor wants to focus on reform to boost business investment and productivity,Neutral,0.9985161423683168,Neutral,0.9664440751075744
2022-03-16T18:10:22.239Z,British Business Bank chief Catherine Lewis La Torre stands aside ,Hunt for permanent boss under way as financial services agency faces scrutiny over Covid loans,Neutral,0.999970555305481,Negative,0.9937728047370912
none,none,none,0,0.0,0,0.0
2022-03-16T14:45:13.846Z,Endless crises are frustrating Boris Johnson’s vision for Britain,The prime minister’s plan to address the UK’s underlying weaknesses is threatened by 15 years of costly distractions,Negative,0.8246606588363647,Negative,0.9999948740005492
2022-03-16T14:01:37.972Z,UK focuses on green tech as it seeks to revive shipbuilding sector,Government commits over £200mn to fund research and development in how to cut emissions in shipping,Neutral,0.9999891519546508,Neutral,0.9997511506080629
2022-03-16T10:01:21.660Z,The UK’s insufficient embrace of devolution,Local politicians have too little control of revenue raising ,Negative,0.9998761415481568,Negative,0.999951958656311
2022-03-16T04:00:42.190Z,FTSE 100 companies hit boardroom diversity targets,"Most groups fail to hire from ethnic minorities at executive level despite gains, Parker review finds",Neutral,0.9981167316436768,Negative,0.9941653609275818
none,none,none,0,0.0,0,0.0
2022-03-16T00:03:48.787Z,"Whitehall ‘lacks plan’ to turn extra NHS funding into better care, MPs warn",Spending committee criticises health department for overseeing ‘years of decline’ on treatment waiting lists,Neutral,0.9092589020729064,Neutral,0.9744198322296144
2022-03-15T22:32:40.493Z,Boris Johnson to push for Saudi green energy funding in Riyadh visit,UK prime minister accused of going ‘cap in hand from dictator to dictator’ by Labour as he seeks rise in oil output ,Neutral,0.9999041557312012,Neutral,0.9422749280929564
none,none,none,0,0.0,0,0.0
2022-03-15T21:30:40.267Z,"UK scheme to house Ukraine refugees draws 120,000 offers",Charities warn of ‘real risk’ of vulnerable people ‘slipping through the cracks’ under new government approach,Neutral,0.9999215602874756,Neutral,0.977562427520752
2022-03-15T19:47:23.248Z,Stronger UK public finances set to increase pressure on Rishi Sunak,Forecasts of lower borrowing likely to intensify calls for help with cost-of-living crisis in spring statement,Negative,0.9954452514648438,Positive,0.7202532291412354
2022-03-15T19:35:22.788Z,Calls for reform of England’s libel laws to prevent abuse by wealthy litigants,Journalists tell MPs the legal system made cases ‘too expensive to defend’ and was having a ‘chilling effect’ on free speech,Neutral,0.968323051929474,Negative,0.9810632467269896
2022-03-15T17:30:59.664Z,Abramovich and other oligarchs hit with new EU and UK sanctions,More names added to Russian asset freeze and travel ban list as US targets 11 military leaders ,Negative,0.9999804496765136,Neutral,0.9998884201049804
2022-03-15T17:17:22.332Z,Conservatives hope May’s local elections will bolster their ‘red wall’ ,The UK bellwether constituency of Sunderland has been a Labour redoubt for decades but this could be about to change,Positive,0.9886609315872192,Neutral,0.7203428745269775
none,none,none,0,0.0,0,0.0
2022-03-15T07:46:17.958Z,UK unfilled vacancies hit record as workers leave labour market,Employment rate below pre-pandemic level as older people opt out,Positive,0.7594780325889587,Negative,0.9998024106025696
2022-03-15T05:00:45.343Z,Europe has done the right thing by allowing Ukrainian refugees to work,But access to employment must be underpinned by services to help new arrivals to support themselves,Positive,0.9997820258140564,Neutral,0.999957799911499
2022-03-14T22:54:18.740Z,Wilko pulls guidance telling staff in England to work with Covid ,Retailer apologises after policy criticised as ‘reckless’ at time cases and hospital admissions are climbing,Neutral,0.9999560117721558,Positive,0.9133188724517822
2022-03-14T21:46:03.804Z,"More than 43,000 people in UK sign up to offer homes to Ukrainians",Website crashes under weight of inquiries from those seeking to help after criticism of government response ,Neutral,0.9999840259552002,Neutral,0.8491153120994568
2022-03-14T20:52:04.519Z,UK fast-tracks new law and prepares to expand Russian sanctions list,Long-awaited economic crime bill includes measures allowing ministers to mirror action taken by EU and US ,Neutral,0.9556382894515992,Neutral,0.9874233603477478
